cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2025-69223,aiohttp,High,False,,0.00063,0.19782,no,,https://github.com/aio-libs/aiohttp/commit/2b920c39002cee0ec5b402581779bbaaf7c9138a,,https://github.com/aio-libs/aiohttp/commit/2b920c39002cee0ec5b402581779bbaaf7c9138a,,,,41f01ed680b7efc8f97677df45731b80328aad6c,,,
CVE-2025-69224,aiohttp,Low,False,,0.00043,0.13383,no,,https://github.com/aio-libs/aiohttp/commit/32677f2adfd907420c078dda6b79225c6f4ebce0,,https://github.com/aio-libs/aiohttp/commit/32677f2adfd907420c078dda6b79225c6f4ebce0,,,,41f01ed680b7efc8f97677df45731b80328aad6c,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,3.1
CVE-2025-69225,aiohttp,Low,False,,0.00045,0.14072,no,,https://github.com/aio-libs/aiohttp/commit/c7b7a044f88c71cefda95ec75cdcfaa4792b3b96,,https://github.com/aio-libs/aiohttp/commit/c7b7a044f88c71cefda95ec75cdcfaa4792b3b96,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2025-69226,aiohttp,Low,False,,0.00063,0.19927,no,,https://github.com/aio-libs/aiohttp/commit/f2a86fd5ac0383000d1715afddfa704413f0711e,,https://github.com/aio-libs/aiohttp/commit/f2a86fd5ac0383000d1715afddfa704413f0711e,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2025-69227,aiohttp,Medium,False,,0.00063,0.19782,no,,https://github.com/aio-libs/aiohttp/commit/bc1319ec3cbff9438a758951a30907b072561259,,https://github.com/aio-libs/aiohttp/commit/bc1319ec3cbff9438a758951a30907b072561259,,,,41f01ed680b7efc8f97677df45731b80328aad6c,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-69228,aiohttp,Medium,False,,0.00063,0.19782,no,,https://github.com/aio-libs/aiohttp/commit/b7dbd35375aedbcd712cbae8ad513d56d11cce60,,https://github.com/aio-libs/aiohttp/commit/b7dbd35375aedbcd712cbae8ad513d56d11cce60,,,,41f01ed680b7efc8f97677df45731b80328aad6c,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-69229,aiohttp,Medium,False,,0.00052,0.16391,no,,https://github.com/aio-libs/aiohttp/commit/4ed97a4e46eaf61bd0f05063245f613469700229 | https://github.com/aio-libs/aiohttp/commit/dc3170b56904bdf814228fae70a5501a42a6c712,,https://github.com/aio-libs/aiohttp/commit/4ed97a4e46eaf61bd0f05063245f613469700229 | https://github.com/aio-libs/aiohttp/commit/dc3170b56904bdf814228fae70a5501a42a6c712,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1
CVE-2025-69230,aiohttp,Low,False,,0.00014,0.02529,no,,https://github.com/aio-libs/aiohttp/commit/64629a0834f94e46d9881f4e99c41a137e1f3326,,https://github.com/aio-libs/aiohttp/commit/64629a0834f94e46d9881f4e99c41a137e1f3326,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2025-8869,pip,Medium,False,,0.0002,0.05366,no,,https://github.com/pypa/pip/pull/13550,,https://github.com/pypa/pip/pull/13550,,,,,,,
CVE-2026-0994,protobuf,High,False,,0.00026,0.07201,no,,https://github.com/protocolbuffers/protobuf/pull/25239,,https://github.com/protocolbuffers/protobuf/pull/25239,,,,,,,
CVE-2026-1703,pip,Low,False,,0.00022,0.05901,no,,https://github.com/pypa/pip/pull/13777 | https://github.com/pypa/pip/commit/8e227a9be4faa9594e05d02ca05a413a2a4e7735,,https://github.com/pypa/pip/pull/13777 | https://github.com/pypa/pip/commit/8e227a9be4faa9594e05d02ca05a413a2a4e7735,,,,8e227a9be4faa9594e05d02ca05a413a2a4e7735,,,
CVE-2026-21441,urllib3,High,False,,0.00027,0.07535,no,,https://github.com/urllib3/urllib3/commit/8864ac407bba8607950025e0979c4c69bc7abc7b,,https://github.com/urllib3/urllib3/commit/8864ac407bba8607950025e0979c4c69bc7abc7b,,,8e049799777cdf592ae54ae762d140151766123c,0248277dd7ac0239204889ca991353ad3e3a1ddc,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-21860,werkzeug,Medium,False,,0.00022,0.05881,no,,https://github.com/pallets/werkzeug/commit/7ae1d254e04a0c33e241ac1cca4783ce6c875ca3,,https://github.com/pallets/werkzeug/commit/7ae1d254e04a0c33e241ac1cca4783ce6c875ca3,,,,e3d06f4b1f7ff40a63eba78f81d9cda18f805d6d,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1
CVE-2026-22701,filelock,Medium,False,,0.00015,0.02814,no,,https://github.com/tox-dev/filelock/commit/255ed068bc85d1ef406e50a135e1459170dd1bf0 | https://github.com/tox-dev/filelock/commit/41b42dd2c72aecf7da83dbda5903b8087dddc4d5,,https://github.com/tox-dev/filelock/commit/255ed068bc85d1ef406e50a135e1459170dd1bf0 | https://github.com/tox-dev/filelock/commit/41b42dd2c72aecf7da83dbda5903b8087dddc4d5,,,,41b42dd2c72aecf7da83dbda5903b8087dddc4d5,,,
CVE-2026-22815,aiohttp,Medium,False,,0.0004,0.122,no,,,,,,,,,,,
CVE-2026-24486,python-multipart,High,False,,0.00029,0.08202,no,,https://github.com/Kludex/python-multipart/commit/9433f4bbc9652bdde82bbe380984e32f8cfc89c4,,https://github.com/Kludex/python-multipart/commit/9433f4bbc9652bdde82bbe380984e32f8cfc89c4,,,,bea7bbb2904da8ce39123a845088dc72464eaddf,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2026-25645,requests,Medium,False,,4e-05,0.00191,no,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,,,bc04dfd6dad4cb02cd92f5daa81eb562d280a761,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2026-25679,stdlib,High,False,,0.00031,0.08768,no,,,,,,,,,,,
CVE-2026-25990,pillow,High,False,,0.00018,0.04699,no,,https://github.com/python-pillow/Pillow/commit/9000313cc5d4a31bdcdd6d7f0781101abab553aa,,https://github.com/python-pillow/Pillow/commit/9000313cc5d4a31bdcdd6d7f0781101abab553aa,,,5c89d88eee199ba53f64581ea39b6a1bc52feb1a,5158d98c807e719c5938aa3886913ef0ea6814e9,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27139,stdlib,Low,False,,5e-05,0.00209,no,,,,,,,,,,,
CVE-2026-27142,stdlib,Medium,False,,0.00011,0.01258,no,,,,,,,,,,,
CVE-2026-27167,gradio,Low,False,,0.0002,0.05444,no,,,,,,,138761226a8070fb18d4f34c757b78d51e1c6101,89841593255f57cbb19da099b6e753110b1b99af,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2026-27199,werkzeug,Medium,False,,0.0002,0.05298,no,,https://github.com/pallets/werkzeug/commit/f407712fdc60a09c2b3f4fe7db557703e5d9338d,,https://github.com/pallets/werkzeug/commit/f407712fdc60a09c2b3f4fe7db557703e5d9338d,,,,04da1b5221b7a7b57e82246e4b5741d37a6b2e56,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1
CVE-2026-28414,gradio,High,False,,0.01253,0.79309,no,,,,,,,,8b03393a51e1e03fb04cb0a41b9a5dc3266a58aa,,,
CVE-2026-28415,gradio,Medium,False,,0.00011,0.01397,no,,,,,,,,89841593255f57cbb19da099b6e753110b1b99af,4.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:L/A:N,3.1
CVE-2026-28416,gradio,High,False,,0.00017,0.04097,no,,,,,,,,89841593255f57cbb19da099b6e753110b1b99af,8.6,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,3.1
CVE-2026-33186,google.golang.org/grpc,Critical,False,,0.00014,0.02565,no,,,,,,,,dda86dbd9cecb8b35b58c73d507d81d67761205f,,,
CVE-2026-33762,github.com/go-git/go-git/v5,Low,False,,0.00013,0.02157,no,,,,,,,,5e23dfd02db92644dc4a3358ceb297fce875b772,,,
CVE-2026-34165,github.com/go-git/go-git/v5,Medium,False,,0.00013,0.02094,no,,,,,,,9d0f15c4fa712cdacfa3887e9baac918f093fbf6,5e23dfd02db92644dc4a3358ceb297fce875b772,,,
CVE-2026-34513,aiohttp,Low,False,,0.0004,0.122,no,,,,,,,,,,,
CVE-2026-34514,aiohttp,Low,False,,0.00045,0.13732,no,,,,,,,,,,,
CVE-2026-34515,aiohttp,Medium,False,,0.00057,0.18133,no,,,,,,,,,,,
CVE-2026-34516,aiohttp,Medium,False,,0.0004,0.122,no,,,,,,,,,,,
CVE-2026-34517,aiohttp,Low,False,,0.0004,0.122,no,,,,,,,,,,,
CVE-2026-34518,aiohttp,Low,False,,0.0004,0.122,no,,,,,,,,,,,
CVE-2026-34519,aiohttp,Low,False,,0.00045,0.13732,no,,,,,,,,,,,
CVE-2026-34520,aiohttp,Low,False,,0.00045,0.13732,no,,,,,,,,,,,
CVE-2026-34525,aiohttp,Medium,False,,0.00085,0.24814,no,,,,,,,,,,,
CVE-2026-4539,pygments,Low,False,,0.00014,0.02715,no,,,,,,,,,,,
