cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2025-31125,vite,Medium,True,2026-01-22,0.83343,0.99266,no,,https://github.com/vitejs/vite/commit/59673137c45ac2bcfad1170d954347c1a17ab949,,https://github.com/vitejs/vite/commit/59673137c45ac2bcfad1170d954347c1a17ab949,,,d8461b5b4f2884105bab2175b86af4aac521cb5c | 051370a332df99d107365ed6beab418ef017eff6 | 814120f2ad387ca3d1e16c7dd403b04ca4b97f75 | 0c3125833033fec4356ab4e90e806e02e8644c40,037f801075ec35bb6e52145d659f71a23813c48f | 98d066a35501cee393432dfabc8d8012372b8d24 | 0eaadcf952062f13f6457c16f0120833783ade22 | 712cb71aa0e2a03dbf49db92043fb4ecbfc826b1 | 07ddc3ea3e5750f4761169064be87122f9b698f1,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2025-31486,vite,Medium,False,,0.02464,0.85193,no,,https://github.com/vitejs/vite/commit/62d7e81ee189d65899bb65f3263ddbd85247b647,,https://github.com/vitejs/vite/commit/62d7e81ee189d65899bb65f3263ddbd85247b647,,,0c3125833033fec4356ab4e90e806e02e8644c40 | 814120f2ad387ca3d1e16c7dd403b04ca4b97f75 | 051370a332df99d107365ed6beab418ef017eff6 | d8461b5b4f2884105bab2175b86af4aac521cb5c,6104add2ed0204b9821f73dc230f9c05caaad405 | 0a2518a98d2354c61ee8ef51f7d00fa92aebb511 | f678baacaf2242083a0b1be3a65cbbd1f2a034f3 | f4d34dc4cd1f9b6aab7aa83846082c8461f311a9 | c176acf70a113c33c33cb24b63ab7260e713d4b2,,,
CVE-2025-32395,vite,Medium,False,,0.00168,0.37987,no,,https://github.com/vitejs/vite/commit/175a83909f02d3b554452a7bd02b9f340cdfef70,,https://github.com/vitejs/vite/commit/175a83909f02d3b554452a7bd02b9f340cdfef70,,,d8461b5b4f2884105bab2175b86af4aac521cb5c | 051370a332df99d107365ed6beab418ef017eff6 | 814120f2ad387ca3d1e16c7dd403b04ca4b97f75 | 0c3125833033fec4356ab4e90e806e02e8644c40,d3dbf25fd5e21448f9ea6cec8fb5ac45d220037b | c279023cc3b3fed9cfcb43938cd452aa9ce11995 | e3504684e873e2319f3c8ce1fc0d1b5c0724fbdf | 731b77d19d36f5682a5441b49cb2f6473389ad99 | cd60e8bb2e354ca03d2e5e5b0d0a151cf40698e2,,,
CVE-2025-46565,vite,Medium,False,,0.01494,0.81016,no,,https://github.com/vitejs/vite/commit/c22c43de612eebb6c182dd67850c24e4fab8cacb,,https://github.com/vitejs/vite/commit/c22c43de612eebb6c182dd67850c24e4fab8cacb,,,5fdcfe77a93ca7bc90a5427a2a20eceaee1c4da1 | d8461b5b4f2884105bab2175b86af4aac521cb5c | 814120f2ad387ca3d1e16c7dd403b04ca4b97f75 | 0c3125833033fec4356ab4e90e806e02e8644c40,b040d547a17c4bfe8aba44534228667a50612318 | 3d6a42728f645bcab7c391983604ecdb3619eca9 | 3b2299f6f57be23867e0d793d3ec32b4dfb5eaaf | 80a333a23103ced0442d4463d1191433d90f5e19 | 9bfe2b1bc5d755cd7898d17147b9a1bb7f55fed2,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2025-54121,starlette,Medium,False,,0.00107,0.29061,no,,https://github.com/encode/starlette/commit/9f7ec2eb512fcc3fe90b43cb9dd9e1d08696bec1,,https://github.com/encode/starlette/commit/9f7ec2eb512fcc3fe90b43cb9dd9e1d08696bec1,,,,6ee94f2cac955eeae68d2898a8dec8cf17b48736 | 9f7ec2eb512fcc3fe90b43cb9dd9e1d08696bec1,,,
CVE-2025-58751,vite,Low,False,,0.01421,0.80542,no,,https://github.com/lukeed/sirv/commit/f0113f3f8266328d804ee808f763a3c11f8997eb | https://github.com/vitejs/vite/commit/09f2b52e8d5907f26602653caf41b3a56692600d | https://github.com/vitejs/vite/commit/4f1c35bcbb5830290c694aa14b6789e07450f069 | https://github.com/vitejs/vite/commit/63e2a5d232218f3f8d852056751e609a5367aaec | https://github.com/vitejs/vite/commit/e11d24008b97d4ca731ecc1a3b95260a6d12e7e0,,https://github.com/lukeed/sirv/commit/f0113f3f8266328d804ee808f763a3c11f8997eb | https://github.com/vitejs/vite/commit/09f2b52e8d5907f26602653caf41b3a56692600d | https://github.com/vitejs/vite/commit/4f1c35bcbb5830290c694aa14b6789e07450f069 | https://github.com/vitejs/vite/commit/63e2a5d232218f3f8d852056751e609a5367aaec | https://github.com/vitejs/vite/commit/e11d24008b97d4ca731ecc1a3b95260a6d12e7e0,,,814120f2ad387ca3d1e16c7dd403b04ca4b97f75 | b85f32275b443bf6b647572a9209f1e078b5b4dd | 931684ef1ea8b120fcc2f1f2b001b8d24d85daa7,f0113f3f8266328d804ee808f763a3c11f8997eb | 997700f01c7199daf7330d33a7fd3a43b2e9e3ba | 3f337c5e24504e51188d29c970de1416ee523dbb | f88a1c0999f4f0d8efc42810f27dff5aa30ad680 | 564754061e9494f355370e31ee9d7ea5abef6037,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2025-58752,vite,Low,False,,0.00016,0.03672,no,,https://github.com/vitejs/vite/commit/0ab19ea9fcb66f544328f442cf6e70f7c0528d5f | https://github.com/vitejs/vite/commit/14015d794f69accba68798bd0e15135bc51c9c1e | https://github.com/vitejs/vite/commit/482000f57f56fe6ff2e905305100cfe03043ddea | https://github.com/vitejs/vite/commit/6f01ff4fe072bcfcd4e2a84811772b818cd51fe6,,https://github.com/vitejs/vite/commit/0ab19ea9fcb66f544328f442cf6e70f7c0528d5f | https://github.com/vitejs/vite/commit/14015d794f69accba68798bd0e15135bc51c9c1e | https://github.com/vitejs/vite/commit/482000f57f56fe6ff2e905305100cfe03043ddea | https://github.com/vitejs/vite/commit/6f01ff4fe072bcfcd4e2a84811772b818cd51fe6,,,814120f2ad387ca3d1e16c7dd403b04ca4b97f75 | b85f32275b443bf6b647572a9209f1e078b5b4dd | 931684ef1ea8b120fcc2f1f2b001b8d24d85daa7,997700f01c7199daf7330d33a7fd3a43b2e9e3ba | 3f337c5e24504e51188d29c970de1416ee523dbb | f88a1c0999f4f0d8efc42810f27dff5aa30ad680 | 564754061e9494f355370e31ee9d7ea5abef6037,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2025-5889,brace-expansion,Low,False,,0.00032,0.09338,no,,,,,,,,c85b8ad3f53d1eb65f4996a495cae61949855f7c,,,
CVE-2025-62522,vite,Medium,False,,0.01106,0.78049,no,,https://github.com/vitejs/vite/commit/f479cc57c425ed41ceb434fecebd63931b1ed4ed,,https://github.com/vitejs/vite/commit/f479cc57c425ed41ceb434fecebd63931b1ed4ed,,,931684ef1ea8b120fcc2f1f2b001b8d24d85daa7 | b85f32275b443bf6b647572a9209f1e078b5b4dd | 814120f2ad387ca3d1e16c7dd403b04ca4b97f75 | 7369016d8a0f26ad9200cf7fd0e2045ca9fd1a41 | aac695e9f8f29da43c2f7c50c549fa3d3dfeeadc | 5910f13ee2b6eac1d458f65d721c08ca600b18ab | 59363526015bcfc191d5839b5889d73df7f84373,8b69c9e32c3606ae375a1333cd38e91848d27781 | d3c21673fcc32fade3755a480fc0f2ae820c05c6 | 5487f4f641f70c47ea05fd101a4319897df048b3 | adce3c22c64cc9d44cc8f45cc92b543e3e4bf385 | 0c3125833033fec4356ab4e90e806e02e8644c40 | 566d4c7bb51cf56550a5374ee46e1e1cbea1cf1f | b8c625cec4db938032ad754c7095bd246a4698ee,,,
CVE-2025-64439,langgraph-checkpoint,High,False,,0.00809,0.74166,no,,https://github.com/langchain-ai/langgraph/commit/c5744f583b11745cd406f3059903e17bbcdcc8ac,,https://github.com/langchain-ai/langgraph/commit/c5744f583b11745cd406f3059903e17bbcdcc8ac,,,,c5744f583b11745cd406f3059903e17bbcdcc8ac | fca3e4513cf585a728a611485ba9db11b318a13c,,,
CVE-2025-64718,js-yaml,Medium,False,,0.00022,0.05803,no,,https://github.com/nodeca/js-yaml/commit/383665ff4248ec2192d1274e934462bb30426879 | https://github.com/nodeca/js-yaml/commit/5278870a17454fe8621dbd8c445c412529525266,,https://github.com/nodeca/js-yaml/commit/383665ff4248ec2192d1274e934462bb30426879 | https://github.com/nodeca/js-yaml/commit/5278870a17454fe8621dbd8c445c412529525266,,GHSA-mh29-5h37-fv8m,ee74ce4b4800282b2f23b776be7dc95dfe34db1c,cc482e775913e6625137572a3712d2826170e53a | 9963d366dfbde0c69722452bcd40b41e7e4160a0,,,
CVE-2025-64756,glob,High,False,,0.00044,0.13549,no,,https://github.com/isaacs/node-glob/commit/1e4e297342a09f2aa0ced87fcd4a70ddc325d75f | https://github.com/isaacs/node-glob/commit/47473c046b91c67269df7a66eab782a6c2716146,,https://github.com/isaacs/node-glob/commit/1e4e297342a09f2aa0ced87fcd4a70ddc325d75f | https://github.com/isaacs/node-glob/commit/47473c046b91c67269df7a66eab782a6c2716146,,,561601d9d14935970ea78b0c1ca3a25addbf5379,56774ef73b495eb0b17cdd0f42921f5ef62297c1 | 2551fb51440d402fa2120457bf460e546ee9964d,,,
CVE-2025-65106,langchain-core,High,False,,0.00086,0.24956,no,,https://github.com/langchain-ai/langchain/commit/c4b6ba254e1a49ed91f2e268e6484011c540542a | https://github.com/langchain-ai/langchain/commit/fa7789d6c21222b85211755d822ef698d3b34e00,,https://github.com/langchain-ai/langchain/commit/c4b6ba254e1a49ed91f2e268e6484011c540542a | https://github.com/langchain-ai/langchain/commit/fa7789d6c21222b85211755d822ef698d3b34e00,,,4a65e827f7d7fd8139a4232f408a005f704dc71b,e150b7c7e32689b528cc9d9e44863922eb1e652a | 7ab4a7841a2fe77e3b305c876e3e1eb31d2a9fce,,,
CVE-2025-66034,fonttools,Medium,False,,0.00124,0.31749,no,,https://github.com/fonttools/fonttools/commit/a696d5ba93270d5954f98e7cab5ddca8a02c1e32,,https://github.com/fonttools/fonttools/commit/a696d5ba93270d5954f98e7cab5ddca8a02c1e32,,,f81ec49a666fbb35ea0af975d80d6a6a06ccc43a,78ba5e8bb4ccf65ef8077d81bc48450ccacf1728,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2025-66418,urllib3,High,False,,0.00029,0.08088,no,,https://github.com/urllib3/urllib3/commit/24d7b67eac89f94e11003424bcf0d8f7b72222a8,,https://github.com/urllib3/urllib3/commit/24d7b67eac89f94e11003424bcf0d8f7b72222a8,,,ef0c74542abe69421a86c4d3c6a86fe43cb809a4,720f484b605f18887a48eef448d0084e2b76902d,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-66471,urllib3,High,False,,0.00027,0.0744,no,,https://github.com/urllib3/urllib3/commit/c19571de34c47de3a766541b041637ba5f716ed7,,https://github.com/urllib3/urllib3/commit/c19571de34c47de3a766541b041637ba5f716ed7,,,04c6c18b6630386334fb010079a3ae3cdc59eea2,720f484b605f18887a48eef448d0084e2b76902d,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-67221,orjson,High,False,,0.00025,0.06627,no,,,,,,,,,,,
CVE-2025-68664,langchain-core,Critical,False,,0.00039,0.11694,no,,https://github.com/langchain-ai/langchain/commit/5ec0fa69de31bbe3d76e4cf9cd65a6accb8466c8 | https://github.com/langchain-ai/langchain/commit/d9ec4c5cc78960abd37da79b0250f5642e6f0ce6 | https://github.com/langchain-ai/langchain/pull/34455 | https://github.com/langchain-ai/langchain/pull/34458,,https://github.com/langchain-ai/langchain/commit/5ec0fa69de31bbe3d76e4cf9cd65a6accb8466c8 | https://github.com/langchain-ai/langchain/commit/d9ec4c5cc78960abd37da79b0250f5642e6f0ce6 | https://github.com/langchain-ai/langchain/pull/34455 | https://github.com/langchain-ai/langchain/pull/34458,,,4a65e827f7d7fd8139a4232f408a005f704dc71b,57279c7b817864282f810183f3287f807142dc3b | 6dc06da1bb2f3781844895c259a67e40bc598f19,8.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,3.1
CVE-2025-69223,aiohttp,High,False,,0.00063,0.19782,no,,https://github.com/aio-libs/aiohttp/commit/2b920c39002cee0ec5b402581779bbaaf7c9138a,,https://github.com/aio-libs/aiohttp/commit/2b920c39002cee0ec5b402581779bbaaf7c9138a,,,,41f01ed680b7efc8f97677df45731b80328aad6c,,,
CVE-2025-69224,aiohttp,Low,False,,0.00043,0.13383,no,,https://github.com/aio-libs/aiohttp/commit/32677f2adfd907420c078dda6b79225c6f4ebce0,,https://github.com/aio-libs/aiohttp/commit/32677f2adfd907420c078dda6b79225c6f4ebce0,,,,41f01ed680b7efc8f97677df45731b80328aad6c,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,3.1
CVE-2025-69225,aiohttp,Low,False,,0.00045,0.14072,no,,https://github.com/aio-libs/aiohttp/commit/c7b7a044f88c71cefda95ec75cdcfaa4792b3b96,,https://github.com/aio-libs/aiohttp/commit/c7b7a044f88c71cefda95ec75cdcfaa4792b3b96,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2025-69226,aiohttp,Low,False,,0.00063,0.19927,no,,https://github.com/aio-libs/aiohttp/commit/f2a86fd5ac0383000d1715afddfa704413f0711e,,https://github.com/aio-libs/aiohttp/commit/f2a86fd5ac0383000d1715afddfa704413f0711e,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2025-69227,aiohttp,Medium,False,,0.00063,0.19782,no,,https://github.com/aio-libs/aiohttp/commit/bc1319ec3cbff9438a758951a30907b072561259,,https://github.com/aio-libs/aiohttp/commit/bc1319ec3cbff9438a758951a30907b072561259,,,,41f01ed680b7efc8f97677df45731b80328aad6c,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-69228,aiohttp,Medium,False,,0.00063,0.19782,no,,https://github.com/aio-libs/aiohttp/commit/b7dbd35375aedbcd712cbae8ad513d56d11cce60,,https://github.com/aio-libs/aiohttp/commit/b7dbd35375aedbcd712cbae8ad513d56d11cce60,,,,41f01ed680b7efc8f97677df45731b80328aad6c,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-69229,aiohttp,Medium,False,,0.00052,0.16391,no,,https://github.com/aio-libs/aiohttp/commit/4ed97a4e46eaf61bd0f05063245f613469700229 | https://github.com/aio-libs/aiohttp/commit/dc3170b56904bdf814228fae70a5501a42a6c712,,https://github.com/aio-libs/aiohttp/commit/4ed97a4e46eaf61bd0f05063245f613469700229 | https://github.com/aio-libs/aiohttp/commit/dc3170b56904bdf814228fae70a5501a42a6c712,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1
CVE-2025-69230,aiohttp,Low,False,,0.00014,0.02529,no,,https://github.com/aio-libs/aiohttp/commit/64629a0834f94e46d9881f4e99c41a137e1f3326,,https://github.com/aio-libs/aiohttp/commit/64629a0834f94e46d9881f4e99c41a137e1f3326,,,,41f01ed680b7efc8f97677df45731b80328aad6c,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2025-69873,ajv,Medium,False,,0.00019,0.05007,no,,https://github.com/ajv-validator/ajv/pull/2588 | https://github.com/ajv-validator/ajv/pull/2590 | https://github.com/github/advisory-database/pull/6991,,https://github.com/ajv-validator/ajv/pull/2588 | https://github.com/ajv-validator/ajv/pull/2590 | https://github.com/github/advisory-database/pull/6991,,GHSA-2g4f-4pwh-qvx6,,142ce84b807c4fe66e619c22480a28d0e4bd50fa | e3af0a723b4b7ad86eff43be355c706d31e0e915,,,
CVE-2026-0994,protobuf,High,False,,0.00026,0.07201,no,,https://github.com/protocolbuffers/protobuf/pull/25239,,https://github.com/protocolbuffers/protobuf/pull/25239,,,,,,,
CVE-2026-21441,urllib3,High,False,,0.00027,0.07535,no,,https://github.com/urllib3/urllib3/commit/8864ac407bba8607950025e0979c4c69bc7abc7b,,https://github.com/urllib3/urllib3/commit/8864ac407bba8607950025e0979c4c69bc7abc7b,,,8e049799777cdf592ae54ae762d140151766123c,0248277dd7ac0239204889ca991353ad3e3a1ddc,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-22815,aiohttp,Medium,False,,0.0004,0.122,no,,,,,,,,,,,
CVE-2026-23490,pyasn1,High,False,,0.00021,0.05618,no,,https://github.com/pyasn1/pyasn1/commit/3908f144229eed4df24bd569d16e5991ace44970,,https://github.com/pyasn1/pyasn1/commit/3908f144229eed4df24bd569d16e5991ace44970,,,,e7356f89cf32c130d65b1a0e903fe7ecce426424,,,
CVE-2026-25528,langsmith,Medium,False,,0.00013,0.02135,no,,,,,,,,,,,
CVE-2026-25645,requests,Medium,False,,4e-05,0.00191,no,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,,,bc04dfd6dad4cb02cd92f5daa81eb562d280a761,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2026-25990,pillow,High,False,,0.00018,0.04699,no,,https://github.com/python-pillow/Pillow/commit/9000313cc5d4a31bdcdd6d7f0781101abab553aa,,https://github.com/python-pillow/Pillow/commit/9000313cc5d4a31bdcdd6d7f0781101abab553aa,,,5c89d88eee199ba53f64581ea39b6a1bc52feb1a,5158d98c807e719c5938aa3886913ef0ea6814e9,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-26013,langchain-core,Low,False,,0.00018,0.04782,no,,https://github.com/langchain-ai/langchain/commit/2b4b1dc29a833d4053deba4c2b77a3848c834565,,https://github.com/langchain-ai/langchain/commit/2b4b1dc29a833d4053deba4c2b77a3848c834565,,,,057c484ba26a7d64e92876494cbc9708176d8baf,,,
CVE-2026-26996,minimatch,High,False,,0.00018,0.04658,no,,https://github.com/isaacs/minimatch/commit/2e111f3a79abc00fa73110195de2c0f2351904f5,,https://github.com/isaacs/minimatch/commit/2e111f3a79abc00fa73110195de2c0f2351904f5,,,346685ced5203464bb10fd3d4dfa6964f6102ede,6d7ac34de6979f0b028b34fecd40349cd4dde186,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27606,rollup,High,False,,0.00281,0.51403,no,,https://github.com/rollup/rollup/commit/c60770d7aaf750e512c1b2774989ea4596e660b2 | https://github.com/rollup/rollup/commit/c8cf1f9c48c516285758c1e11f08a54f304fd44e | https://github.com/rollup/rollup/commit/d6dee5e99bb82aac0bee1df4ab9efbde455452c3,,https://github.com/rollup/rollup/commit/c60770d7aaf750e512c1b2774989ea4596e660b2 | https://github.com/rollup/rollup/commit/c8cf1f9c48c516285758c1e11f08a54f304fd44e | https://github.com/rollup/rollup/commit/d6dee5e99bb82aac0bee1df4ab9efbde455452c3,,,d1a825a74af094260d76e01a3c1a8633bf2139a2 | 2f261358c62b4f9e62cb86bf99de8d4ff3668994,d17ae15336a45c3c59b2a4aacac2b14186035d28 | d91d5e11becc2f16d3a493231fb5bf48f74758a9 | ae846957f109690a866cc3e4c073613c338d3476,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
